Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2003","2003","kg/ha","1439.6","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2003","2003","t","113.23","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2004","2004","ha","78","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2004","2004","kg/ha","1501.1","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2004","2004","t","116.61","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2005","2005","ha","77","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2005","2005","kg/ha","1563.6","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2005","2005","t","119.84","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2006","2006","ha","76","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2006","2006","kg/ha","1627","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2006","2006","t","122.91","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2007","2007","ha","90","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2007","2007","kg/ha","1691.1","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2007","2007","t","152.2","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2008","2008","ha","72","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2008","2008","kg/ha","1755.8","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2008","2008","t","126.73","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2009","2009","ha","69","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2009","2009","kg/ha","1821.3","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2009","2009","t","126.05","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2010","2010","ha","66","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2010","2010","kg/ha","1887.2","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2010","2010","t","125.23","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2011","2011","ha","64","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2011","2011","kg/ha","1953.7","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2011","2011","t","124.32","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2012","2012","ha","50","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2012","2012","kg/ha","2200","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2012","2012","t","110","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2013","2013","ha","62","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2013","2013","kg/ha","2096.5","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2013","2013","t","129.49","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2014","2014","ha","60","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2014","2014","kg/ha","2194.9","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2014","2014","t","132.23","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2015","2015","ha","58","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2015","2015","kg/ha","2285.3","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2015","2015","t","131.76","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2016","2016","ha","60","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2016","2016","kg/ha","2215.3","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2016","2016","t","132.67","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2017","2017","ha","57","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2017","2017","kg/ha","2325.6","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2017","2017","t","132.78","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2018","2018","ha","56","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2018","2018","kg/ha","2425.2","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2018","2018","t","135.58","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2019","2019","ha","55","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2019","2019","kg/ha","2499.2","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2019","2019","t","137.74","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2020","2020","ha","54","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2020","2020","kg/ha","2567.1","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2020","2020","t","139.4","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2021","2021","ha","55","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2021","2021","kg/ha","2517.3","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2021","2021","t","137.58","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","ha","55","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","kg/ha","2527.7","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","t","138.24","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2023","2023","ha","55","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2023","2023","kg/ha","2537.3","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2023","2023","t","138.41","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2024","2024","ha","55","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2024","2024","kg/ha","2527.4","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2024","2024","t","138.07","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01319","Other tropical fruits, n.e.c.","1961","1961","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01319","Other tropical fruits, n.e.c.","1961","1961","t","","M","Missing value; data cannot exist",""
